DDM,EXP,val,subj_idx,gLen
bias,cInfo,0.08611042100179167,26,1
drift,0,-0.20819661528908495,27,6
drift,oDel,0.009317659163077134,27,6
drift,cInfo,-1.260135928479625,27,6
thresh,0,0.6622428061999547,27,6
thresh,oDel,-9.839919680524668e-4,27,6
thresh,cInfo,0.008188944902049935,27,6
bias,0,-0.11986537772091238,27,6
bias,oDel,6.35201002927464e-4,27,6
bias,cInfo,-0.18945800313306269,27,6
drift,0,-0.19947343391814884,27,1
drift,oDel,0.03782806302103963,27,1
drift,cInfo,-0.35246002978151264,27,1
thresh,0,1.2567228836365696,27,1
thresh,oDel,9.181889502857932e-4,27,1
thresh,cInfo,-0.012019537597702004,27,1
bias,0,0.013374467843907945,27,1
bias,oDel,0.03821800999587508,27,1
bias,cInfo,0.15292794050128694,27,1
drift,0,-0.09609414103275132,28,6
drift,oDel,0.028069568324581778,28,6
drift,cInfo,-0.9637719207429317,28,6
thresh,0,1.0488554127737928,28,6
thresh,oDel,-0.0011646916521116703,28,6
thresh,cInfo,-0.022640244140791112,28,6
bias,0,-0.13511305184871086,28,6
bias,oDel,0.013469973167472159,28,6
bias,cInfo,0.2499690770595021,28,6
drift,0,-0.0815923378870438,28,1
drift,oDel,0.07101223845694242,28,1
drift,cInfo,-0.002018296977362117,28,1
thresh,0,1.1513870968958486,28,1
thresh,oDel,0.0014070176975791797,28,1
thresh,cInfo,0.045741354743064226,28,1
bias,0,-0.05850089708817924,28,1
bias,oDel,0.01974820111062453,28,1
bias,cInfo,-3.332792880219866e-4,28,1
drift,0,-0.24308262211349616,2,6
drift,oDel,0.04894125276674887,2,6
drift,cInfo,-0.46875800792424516,2,6
thresh,0,0.7561159379208706,2,6
thresh,oDel,-7.669490453357923e-4,2,6
thresh,cInfo,0.010736423408156361,2,6
bias,0,-0.049545599262819484,2,6
bias,oDel,-0.017529994822035665,2,6
bias,cInfo,0.2838399423398014,2,6
drift,0,-0.012904000564526848,2,1
drift,oDel,0.05579498365170423,2,1
drift,cInfo,-0.08314072944296054,2,1
thresh,0,0.7136646779864091,2,1
thresh,oDel,-0.001880270387045049,2,1
thresh,cInfo,-0.012195633274236754,2,1
bias,0,0.025755705302338616,2,1
bias,oDel,0.027578233872907115,2,1
bias,cInfo,0.15562475184047717,2,1
drift,0,0.06469585353906494,30,6
drift,oDel,0.03543799411953138,30,6
drift,cInfo,-0.3107456106179525,30,6
thresh,0,0.9458809702903682,30,6
thresh,oDel,0.003099492937331897,30,6
thresh,cInfo,-0.0013202211042352182,30,6
bias,0,0.08804849935610082,30,6
bias,oDel,0.015455741967849254,30,6
bias,cInfo,0.08790301215879646,30,6
drift,0,-0.04393751521262749,30,1
drift,oDel,0.08215614356431777,30,1
drift,cInfo,0.5721296169764803,30,1
thresh,0,0.9002144753710337,30,1
thresh,oDel,7.794155834623812e-4,30,1
thresh,cInfo,0.017776268798822034,30,1
bias,0,0.10178059748460144,30,1
bias,oDel,0.0026022142364088923,30,1
bias,cInfo,0.03930657282976716,30,1
drift,0,0.076493462040696,31,6
drift,oDel,0.06486569598615317,31,6
drift,cInfo,-0.24028274890885173,31,6
thresh,0,0.8873106670379122,31,6
thresh,oDel,0.0013316134082960768,31,6
thresh,cInfo,0.040854293361094314,31,6
bias,0,0.011670622893469096,31,6
bias,oDel,8.798185575658738e-4,31,6
bias,cInfo,0.2135714054353112,31,6
drift,0,0.0013291465003398026,31,1
drift,oDel,0.05342963710628019,31,1
drift,cInfo,0.11347141404885136,31,1
thresh,0,1.005615937675053,31,1
thresh,oDel,4.846006032974477e-4,31,1
thresh,cInfo,-0.12339965936730209,31,1
bias,0,-0.013328317776628351,31,1
bias,oDel,0.009822247909599468,31,1
bias,cInfo,-0.2785781781008493,31,1
drift,0,0.055364002634254006,39,6
drift,oDel,0.02999897355986489,39,6
drift,cInfo,-0.5374704108891479,39,6
thresh,0,0.7918395901016698,39,6
thresh,oDel,-0.0018749768293620354,39,6
thresh,cInfo,-0.04712009175556673,39,6
bias,0,-0.12708368313748125,39,6
bias,oDel,0.01136915478710992,39,6
bias,cInfo,0.10611898338688255,39,6
drift,0,-0.013932316341885319,39,1
drift,oDel,0.07999526432632884,39,1
drift,cInfo,0.4111591800154711,39,1
thresh,0,1.0389490106232722,39,1
thresh,oDel,8.571064699835925e-4,39,1
thresh,cInfo,0.03537514327754231,39,1
bias,0,0.008509429325505913,39,1
bias,oDel,0.03452660322344429,39,1
bias,cInfo,-0.08407880210234055,39,1
drift,0,-0.245486280418733,3,6
drift,oDel,0.05170383365735434,3,6
drift,cInfo,-0.04848802468196241,3,6
thresh,0,0.8432204144219488,3,6
thresh,oDel,-0.0022551041698541325,3,6
thresh,cInfo,0.006182803093128678,3,6
bias,0,-0.07581333736969925,3,6
bias,oDel,0.01740091784466205,3,6
bias,cInfo,-0.2235410367273735,3,6
drift,0,0.025029832799035177,3,1
drift,oDel,0.03772892761548296,3,1
drift,cInfo,0.42809077394089456,3,1
thresh,0,0.9325612401399804,3,1
thresh,oDel,0.0017968429007399556,3,1
thresh,cInfo,-0.023892916987480667,3,1
bias,0,0.11527707802003229,3,1
bias,oDel,0.023297487349379798,3,1
bias,cInfo,0.11936270039472649,3,1
drift,0,-0.2905904806488166,40,6
drift,oDel,0.03254740841186854,40,6
drift,cInfo,-0.8261886700953297,40,6
thresh,0,0.8297540716988043,40,6
thresh,oDel,3.519528267874004e-4,40,6
thresh,cInfo,0.062391522706965914,40,6
bias,0,-0.03513808185639167,40,6
bias,oDel,0.01043258818359751,40,6
bias,cInfo,-0.14984171288354725,40,6
drift,0,0.01915028690734725,40,1
drift,oDel,0.07912218949202873,40,1
drift,cInfo,-0.17830021363832524,40,1
thresh,0,0.8106708558481514,40,1
thresh,oDel,0.001124153093002758,40,1
thresh,cInfo,7.404375521910144e-4,40,1
bias,0,-0.07196236368187287,40,1
bias,oDel,0.004184215173158681,40,1
bias,cInfo,-0.09360603679598936,40,1
drift,0,-0.026576806371450042,41,6
drift,oDel,0.024593020559705123,41,6
drift,cInfo,-0.3625955068377679,41,6
thresh,0,0.8584614456811743,41,6
thresh,oDel,0.002218608145057896,41,6
thresh,cInfo,-0.010744256201642913,41,6
bias,0,0.0032196194863077787,41,6
bias,oDel,0.00987093114095602,41,6
bias,cInfo,-0.14187299408064383,41,6
drift,0,-0.23796113657202134,41,1
drift,oDel,0.0388186633479129,41,1
drift,cInfo,0.27576394896520307,41,1
thresh,0,0.902016716686675,41,1
thresh,oDel,0.0017011051058838029,41,1
thresh,cInfo,-0.026695859119446105,41,1
bias,0,0.15315427959487915,41,1
bias,oDel,0.011236831140349601,41,1
