DDM,EXP,val,subj_idx,gLen
thresh,0,1.0833015070268721,51,1
thresh,oDel,0.02000117512781392,51,1
thresh,cInfo,-0.026318164329777766,51,1
bias,0,0.1868813475165606,51,1
bias,oDel,0.036449502345714854,51,1
bias,cInfo,-0.031969400780839825,51,1
drift,0,1.633319234605809,52,6
drift,oDel,-0.0032778929275235577,52,6
drift,cInfo,-0.173023284003629,52,6
thresh,0,1.2770830111578544,52,6
thresh,oDel,0.010595114958007574,52,6
thresh,cInfo,0.2690091934358625,52,6
bias,0,0.18382597962750102,52,6
bias,oDel,0.018530806990889177,52,6
bias,cInfo,0.3604360608379104,52,6
drift,0,1.474754147834227,52,1
drift,oDel,-0.0021597238632848244,52,1
drift,cInfo,0.38432226966060445,52,1
thresh,0,1.2417739218623418,52,1
thresh,oDel,-0.014882663887810076,52,1
thresh,cInfo,-0.2149694319925917,52,1
bias,0,0.2434365785098288,52,1
bias,oDel,-0.030450899522508193,52,1
bias,cInfo,-0.3199536607153566,52,1
drift,0,1.8323751451517436,53,6
drift,oDel,-0.002634571328792416,53,6
drift,cInfo,-0.3029757877436627,53,6
thresh,0,1.0338788185769063,53,6
thresh,oDel,1.4457175781353704e-4,53,6
thresh,cInfo,0.08207965181633534,53,6
bias,0,0.19849568613014423,53,6
bias,oDel,-0.003042765384198255,53,6
bias,cInfo,0.19615880291670024,53,6
drift,0,1.724225354980876,53,1
drift,oDel,-0.002478818416327535,53,1
drift,cInfo,-0.10753951984872566,53,1
thresh,0,1.0768904392497622,53,1
thresh,oDel,0.0034129456206174877,53,1
thresh,cInfo,0.034839195610269234,53,1
bias,0,0.2047533534440027,53,1
bias,oDel,-0.014890212359520597,53,1
bias,cInfo,0.18105115217126735,53,1
drift,0,1.9947872865030343,54,6
drift,oDel,-0.01193660570006138,54,6
drift,cInfo,0.1093454256559847,54,6
thresh,0,1.0807849333404924,54,6
thresh,oDel,0.013450947329307,54,6
thresh,cInfo,-0.03210346174149493,54,6
bias,0,0.19699008323082967,54,6
bias,oDel,0.022542132556281447,54,6
bias,cInfo,0.18695164295836392,54,6
drift,0,2.3498919364261766,54,1
drift,oDel,-0.019630124342279513,54,1
drift,cInfo,-0.24027047041324825,54,1
thresh,0,1.1472104230478295,54,1
thresh,oDel,-0.023065019948537057,54,1
thresh,cInfo,-0.09273071090515285,54,1
bias,0,0.192143083455373,54,1
bias,oDel,-0.043917161161706894,54,1
bias,cInfo,-0.22041928270280522,54,1
drift,0,1.8710694424149716,55,6
drift,oDel,-0.006552587900327442,55,6
drift,cInfo,-0.14517823444214473,55,6
thresh,0,1.0668085905020894,55,6
thresh,oDel,0.00176275376515136,55,6
thresh,cInfo,0.06998490204112097,55,6
bias,0,0.181931859098458,55,6
bias,oDel,0.007502816489677817,55,6
bias,cInfo,0.13192933652490688,55,6
drift,0,1.899964388487187,55,1
drift,oDel,0.0015433946618199858,55,1
drift,cInfo,-0.04919185147770711,55,1
thresh,0,1.2601535646744928,55,1
thresh,oDel,-0.007901103163460927,55,1
thresh,cInfo,0.053812517590706044,55,1
bias,0,0.1922298854944725,55,1
bias,oDel,-0.009150843309996074,55,1
bias,cInfo,-0.0205277311866323,55,1
drift,0,1.500924542455763,57,6
drift,oDel,-0.011232696140235919,57,6
drift,cInfo,-0.16625916486687198,57,6
thresh,0,1.5556464020430931,57,6
thresh,oDel,0.01964831572421109,57,6
thresh,cInfo,0.02909597561683299,57,6
bias,0,0.1577410195190435,57,6
bias,oDel,0.049004839364703394,57,6
bias,cInfo,0.29272139735906444,57,6
drift,0,1.6848848806333039,57,1
drift,oDel,0.017720224819084206,57,1
drift,cInfo,0.2297477180171836,57,1
thresh,0,1.2970864241102782,57,1
thresh,oDel,-0.012470850932955285,57,1
