DDM,EXP,val,subj_idx,gLen
thresh,oDel,0.002584683974753415,20,1
thresh,cInfo,0.00569062534118502,20,1
bias,0,0.23680298880411055,20,1
bias,oDel,0.0017756955693737594,20,1
bias,cInfo,0.004924189764034558,20,1
drift,0,1.4104587504006725,22,6
drift,oDel,-0.008118529973687177,22,6
drift,cInfo,0.11058352711148546,22,6
thresh,0,1.351672098245967,22,6
thresh,oDel,-0.004117025723496445,22,6
thresh,cInfo,0.014483763185479104,22,6
bias,0,0.1734220425669023,22,6
bias,oDel,0.014158631764211964,22,6
bias,cInfo,-0.11365037965845015,22,6
drift,0,1.4180251221725788,22,1
drift,oDel,-0.006752013142376184,22,1
drift,cInfo,0.17938645481773985,22,1
thresh,0,1.2731686520959342,22,1
thresh,oDel,0.018625552796501927,22,1
thresh,cInfo,-0.10773749893275297,22,1
bias,0,0.26796867013064907,22,1
bias,oDel,0.03822037668514242,22,1
bias,cInfo,-0.12880709967806545,22,1
drift,0,1.6805564967134887,23,6
drift,oDel,0.006261836614863832,23,6
drift,cInfo,-0.12843457960138963,23,6
thresh,0,1.3433554292025727,23,6
thresh,oDel,-0.02214528186967034,23,6
thresh,cInfo,0.0669533749327846,23,6
bias,0,0.2239927600832603,23,6
bias,oDel,-0.03249822986450385,23,6
bias,cInfo,0.3695715799444424,23,6
drift,0,2.343949576156723,23,1
drift,oDel,0.019098220318948214,23,1
drift,cInfo,0.4068361958121152,23,1
thresh,0,0.9329296211149418,23,1
thresh,oDel,-0.009635920212919251,23,1
thresh,cInfo,-0.059465244476828695,23,1
bias,0,0.20674512405052137,23,1
bias,oDel,-0.02372795328032701,23,1
bias,cInfo,0.017386295003850555,23,1
drift,0,3.017885036869649,25,6
drift,oDel,-0.012863343602504077,25,6
drift,cInfo,-0.3653816862000769,25,6
thresh,0,0.8468403422270536,25,6
thresh,oDel,0.0012435278224820574,25,6
thresh,cInfo,-0.002309595706989326,25,6
bias,0,0.12245897344803225,25,6
bias,oDel,0.009512161721151071,25,6
bias,cInfo,0.24075647235684391,25,6
drift,0,3.6060218261901458,25,1
drift,oDel,0.003467381668748398,25,1
drift,cInfo,-0.1038711005660919,25,1
thresh,0,0.7848370899470988,25,1
thresh,oDel,3.2233598117329114e-4,25,1
thresh,cInfo,0.026509689853882103,25,1
bias,0,0.09379366688722945,25,1
bias,oDel,-0.00425549298737952,25,1
bias,cInfo,0.05409975247531824,25,1
drift,0,1.7487920686417833,26,6
drift,oDel,0.014448979848890809,26,6
drift,cInfo,0.05391900558918226,26,6
thresh,0,1.105257870147673,26,6
thresh,oDel,-0.0043683552960682446,26,6
thresh,cInfo,0.010998810309417066,26,6
bias,0,0.19623654299974402,26,6
bias,oDel,-0.020476367380314837,26,6
bias,cInfo,-0.05097258567442312,26,6
drift,0,1.7287064633798508,26,1
drift,oDel,-0.013501953421446083,26,1
drift,cInfo,-0.01814062756970149,26,1
thresh,0,1.1344700912934436,26,1
thresh,oDel,0.016358046097322547,26,1
thresh,cInfo,-0.05257618330856977,26,1
bias,0,0.22024072681478601,26,1
bias,oDel,0.03683448289915965,26,1
bias,cInfo,-0.06871829476975397,26,1
drift,0,1.9209578135645413,27,6
